complex_id,protein,ligand,ca_cluster,ligand_pose_cluster,cif_path
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-172075085_predictions_NPF5.6_P0CI03__holo_data_seed-172075085_NPF5.6_P0CI03__holo_data_seed-172075085_model_1,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-172075085/predictions/NPF5.6_P0CI03__holo_data_seed-172075085/NPF5.6_P0CI03__holo_data_seed-172075085_model_1.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-172075085_predictions_NPF5.6_P0CI03__holo_data_seed-172075085_NPF5.6_P0CI03__holo_data_seed-172075085_model_3,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-172075085/predictions/NPF5.6_P0CI03__holo_data_seed-172075085/NPF5.6_P0CI03__holo_data_seed-172075085_model_3.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-19107001_predictions_NPF5.6_P0CI03__holo_data_seed-19107001_NPF5.6_P0CI03__holo_data_seed-19107001_model_0,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-19107001/predictions/NPF5.6_P0CI03__holo_data_seed-19107001/NPF5.6_P0CI03__holo_data_seed-19107001_model_0.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-19107001_predictions_NPF5.6_P0CI03__holo_data_seed-19107001_NPF5.6_P0CI03__holo_data_seed-19107001_model_3,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-19107001/predictions/NPF5.6_P0CI03__holo_data_seed-19107001/NPF5.6_P0CI03__holo_data_seed-19107001_model_3.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-232420826_predictions_NPF5.6_P0CI03__holo_data_seed-232420826_NPF5.6_P0CI03__holo_data_seed-232420826_model_0,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-232420826/predictions/NPF5.6_P0CI03__holo_data_seed-232420826/NPF5.6_P0CI03__holo_data_seed-232420826_model_0.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-232420826_predictions_NPF5.6_P0CI03__holo_data_seed-232420826_NPF5.6_P0CI03__holo_data_seed-232420826_model_1,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-232420826/predictions/NPF5.6_P0CI03__holo_data_seed-232420826/NPF5.6_P0CI03__holo_data_seed-232420826_model_1.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-382914813_predictions_NPF5.6_P0CI03__holo_data_seed-382914813_NPF5.6_P0CI03__holo_data_seed-382914813_model_0,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-382914813/predictions/NPF5.6_P0CI03__holo_data_seed-382914813/NPF5.6_P0CI03__holo_data_seed-382914813_model_0.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-382914813_predictions_NPF5.6_P0CI03__holo_data_seed-382914813_NPF5.6_P0CI03__holo_data_seed-382914813_model_2,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-382914813/predictions/NPF5.6_P0CI03__holo_data_seed-382914813/NPF5.6_P0CI03__holo_data_seed-382914813_model_2.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-382914813_predictions_NPF5.6_P0CI03__holo_data_seed-382914813_NPF5.6_P0CI03__holo_data_seed-382914813_model_3,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-382914813/predictions/NPF5.6_P0CI03__holo_data_seed-382914813/NPF5.6_P0CI03__holo_data_seed-382914813_model_3.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-392502037_predictions_NPF5.6_P0CI03__holo_data_seed-392502037_NPF5.6_P0CI03__holo_data_seed-392502037_model_0,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-392502037/predictions/NPF5.6_P0CI03__holo_data_seed-392502037/NPF5.6_P0CI03__holo_data_seed-392502037_model_0.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-392502037_predictions_NPF5.6_P0CI03__holo_data_seed-392502037_NPF5.6_P0CI03__holo_data_seed-392502037_model_2,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-392502037/predictions/NPF5.6_P0CI03__holo_data_seed-392502037/NPF5.6_P0CI03__holo_data_seed-392502037_model_2.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-392502037_predictions_NPF5.6_P0CI03__holo_data_seed-392502037_NPF5.6_P0CI03__holo_data_seed-392502037_model_3,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-392502037/predictions/NPF5.6_P0CI03__holo_data_seed-392502037/NPF5.6_P0CI03__holo_data_seed-392502037_model_3.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-39484804_predictions_NPF5.6_P0CI03__holo_data_seed-39484804_NPF5.6_P0CI03__holo_data_seed-39484804_model_0,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-39484804/predictions/NPF5.6_P0CI03__holo_data_seed-39484804/NPF5.6_P0CI03__holo_data_seed-39484804_model_0.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-46108127_predictions_NPF5.6_P0CI03__holo_data_seed-46108127_NPF5.6_P0CI03__holo_data_seed-46108127_model_0,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-46108127/predictions/NPF5.6_P0CI03__holo_data_seed-46108127/NPF5.6_P0CI03__holo_data_seed-46108127_model_0.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-46108127_predictions_NPF5.6_P0CI03__holo_data_seed-46108127_NPF5.6_P0CI03__holo_data_seed-46108127_model_2,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-46108127/predictions/NPF5.6_P0CI03__holo_data_seed-46108127/NPF5.6_P0CI03__holo_data_seed-46108127_model_2.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-46108127_predictions_NPF5.6_P0CI03__holo_data_seed-46108127_NPF5.6_P0CI03__holo_data_seed-46108127_model_3,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-46108127/predictions/NPF5.6_P0CI03__holo_data_seed-46108127/NPF5.6_P0CI03__holo_data_seed-46108127_model_3.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-545974451_predictions_NPF5.6_P0CI03__holo_data_seed-545974451_NPF5.6_P0CI03__holo_data_seed-545974451_model_0,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-545974451/predictions/NPF5.6_P0CI03__holo_data_seed-545974451/NPF5.6_P0CI03__holo_data_seed-545974451_model_0.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-644145084_predictions_NPF5.6_P0CI03__holo_data_seed-644145084_NPF5.6_P0CI03__holo_data_seed-644145084_model_2,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-644145084/predictions/NPF5.6_P0CI03__holo_data_seed-644145084/NPF5.6_P0CI03__holo_data_seed-644145084_model_2.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-644145084_predictions_NPF5.6_P0CI03__holo_data_seed-644145084_NPF5.6_P0CI03__holo_data_seed-644145084_model_4,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-644145084/predictions/NPF5.6_P0CI03__holo_data_seed-644145084/NPF5.6_P0CI03__holo_data_seed-644145084_model_4.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-673565249_predictions_NPF5.6_P0CI03__holo_data_seed-673565249_NPF5.6_P0CI03__holo_data_seed-673565249_model_1,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-673565249/predictions/NPF5.6_P0CI03__holo_data_seed-673565249/NPF5.6_P0CI03__holo_data_seed-673565249_model_1.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-673565249_predictions_NPF5.6_P0CI03__holo_data_seed-673565249_NPF5.6_P0CI03__holo_data_seed-673565249_model_2,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-673565249/predictions/NPF5.6_P0CI03__holo_data_seed-673565249/NPF5.6_P0CI03__holo_data_seed-673565249_model_2.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-759201749_predictions_NPF5.6_P0CI03__holo_data_seed-759201749_NPF5.6_P0CI03__holo_data_seed-759201749_model_1,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-759201749/predictions/NPF5.6_P0CI03__holo_data_seed-759201749/NPF5.6_P0CI03__holo_data_seed-759201749_model_1.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-759201749_predictions_NPF5.6_P0CI03__holo_data_seed-759201749_NPF5.6_P0CI03__holo_data_seed-759201749_model_2,NPF5.6_P0CI03,GA1,2,0,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-759201749/predictions/NPF5.6_P0CI03__holo_data_seed-759201749/NPF5.6_P0CI03__holo_data_seed-759201749_model_2.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-1372405991_predictions_NPF5.6_P0CI03__holo_data_seed-1372405991_NPF5.6_P0CI03__holo_data_seed-1372405991_model_4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-1372405991/predictions/NPF5.6_P0CI03__holo_data_seed-1372405991/NPF5.6_P0CI03__holo_data_seed-1372405991_model_4.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-1558627614_predictions_NPF5.6_P0CI03__holo_data_seed-1558627614_NPF5.6_P0CI03__holo_data_seed-1558627614_model_4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-1558627614/predictions/NPF5.6_P0CI03__holo_data_seed-1558627614/NPF5.6_P0CI03__holo_data_seed-1558627614_model_4.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-232420826_predictions_NPF5.6_P0CI03__holo_data_seed-232420826_NPF5.6_P0CI03__holo_data_seed-232420826_model_4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-232420826/predictions/NPF5.6_P0CI03__holo_data_seed-232420826/NPF5.6_P0CI03__holo_data_seed-232420826_model_4.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-392502037_predictions_NPF5.6_P0CI03__holo_data_seed-392502037_NPF5.6_P0CI03__holo_data_seed-392502037_model_4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-392502037/predictions/NPF5.6_P0CI03__holo_data_seed-392502037/NPF5.6_P0CI03__holo_data_seed-392502037_model_4.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-39484804_predictions_NPF5.6_P0CI03__holo_data_seed-39484804_NPF5.6_P0CI03__holo_data_seed-39484804_model_1,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-39484804/predictions/NPF5.6_P0CI03__holo_data_seed-39484804/NPF5.6_P0CI03__holo_data_seed-39484804_model_1.cif
NPF5.6_P0CI03__holo_boltz_boltz_NPF5.6_P0CI03__holo_boltz_results_NPF5.6_P0CI03__holo_data_seed-39484804_predictions_NPF5.6_P0CI03__holo_data_seed-39484804_NPF5.6_P0CI03__holo_data_seed-39484804_model_4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/boltz_NPF5.6_P0CI03__holo/boltz_results_NPF5.6_P0CI03__holo_data_seed-39484804/predictions/NPF5.6_P0CI03__holo_data_seed-39484804/NPF5.6_P0CI03__holo_data_seed-39484804_model_4.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1124326018_sample0,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1124326018/NPF5.6_P0CI03__holo/seed-1124326018_sample-0/NPF5.6_P0CI03__holo_seed-1124326018_sample-0_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1124326018_sample4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1124326018/NPF5.6_P0CI03__holo/seed-1124326018_sample-4/NPF5.6_P0CI03__holo_seed-1124326018_sample-4_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1159153443_sample3,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1159153443/NPF5.6_P0CI03__holo/seed-1159153443_sample-3/NPF5.6_P0CI03__holo_seed-1159153443_sample-3_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1211698928_sample1,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1211698928/NPF5.6_P0CI03__holo/seed-1211698928_sample-1/NPF5.6_P0CI03__holo_seed-1211698928_sample-1_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1211698928_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1211698928/NPF5.6_P0CI03__holo/seed-1211698928_sample-2/NPF5.6_P0CI03__holo_seed-1211698928_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1372405991_sample0,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1372405991/NPF5.6_P0CI03__holo/seed-1372405991_sample-0/NPF5.6_P0CI03__holo_seed-1372405991_sample-0_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1372405991_sample1,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1372405991/NPF5.6_P0CI03__holo/seed-1372405991_sample-1/NPF5.6_P0CI03__holo_seed-1372405991_sample-1_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1372405991_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1372405991/NPF5.6_P0CI03__holo/seed-1372405991_sample-2/NPF5.6_P0CI03__holo_seed-1372405991_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1372405991_sample4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1372405991/NPF5.6_P0CI03__holo/seed-1372405991_sample-4/NPF5.6_P0CI03__holo_seed-1372405991_sample-4_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1558627614_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1558627614/NPF5.6_P0CI03__holo/seed-1558627614_sample-2/NPF5.6_P0CI03__holo_seed-1558627614_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1662726809_sample1,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1662726809/NPF5.6_P0CI03__holo/seed-1662726809_sample-1/NPF5.6_P0CI03__holo_seed-1662726809_sample-1_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1662726809_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1662726809/NPF5.6_P0CI03__holo/seed-1662726809_sample-2/NPF5.6_P0CI03__holo_seed-1662726809_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1662726809_sample3,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1662726809/NPF5.6_P0CI03__holo/seed-1662726809_sample-3/NPF5.6_P0CI03__holo_seed-1662726809_sample-3_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1680404631_sample1,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1680404631/NPF5.6_P0CI03__holo/seed-1680404631_sample-1/NPF5.6_P0CI03__holo_seed-1680404631_sample-1_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1680404631_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1680404631/NPF5.6_P0CI03__holo/seed-1680404631_sample-2/NPF5.6_P0CI03__holo_seed-1680404631_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1680404631_sample3,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1680404631/NPF5.6_P0CI03__holo/seed-1680404631_sample-3/NPF5.6_P0CI03__holo_seed-1680404631_sample-3_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed1680404631_sample4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-1680404631/NPF5.6_P0CI03__holo/seed-1680404631_sample-4/NPF5.6_P0CI03__holo_seed-1680404631_sample-4_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed172075085_sample0,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-172075085/NPF5.6_P0CI03__holo/seed-172075085_sample-0/NPF5.6_P0CI03__holo_seed-172075085_sample-0_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed172075085_sample1,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-172075085/NPF5.6_P0CI03__holo/seed-172075085_sample-1/NPF5.6_P0CI03__holo_seed-172075085_sample-1_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed172075085_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-172075085/NPF5.6_P0CI03__holo/seed-172075085_sample-2/NPF5.6_P0CI03__holo_seed-172075085_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed19107001_sample0,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-19107001/NPF5.6_P0CI03__holo/seed-19107001_sample-0/NPF5.6_P0CI03__holo_seed-19107001_sample-0_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed19107001_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-19107001/NPF5.6_P0CI03__holo/seed-19107001_sample-2/NPF5.6_P0CI03__holo_seed-19107001_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed19107001_sample3,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-19107001/NPF5.6_P0CI03__holo/seed-19107001_sample-3/NPF5.6_P0CI03__holo_seed-19107001_sample-3_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed232420826_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-232420826/NPF5.6_P0CI03__holo/seed-232420826_sample-2/NPF5.6_P0CI03__holo_seed-232420826_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed232420826_sample3,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-232420826/NPF5.6_P0CI03__holo/seed-232420826_sample-3/NPF5.6_P0CI03__holo_seed-232420826_sample-3_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed232420826_sample4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-232420826/NPF5.6_P0CI03__holo/seed-232420826_sample-4/NPF5.6_P0CI03__holo_seed-232420826_sample-4_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed382914813_sample0,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-382914813/NPF5.6_P0CI03__holo/seed-382914813_sample-0/NPF5.6_P0CI03__holo_seed-382914813_sample-0_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed382914813_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-382914813/NPF5.6_P0CI03__holo/seed-382914813_sample-2/NPF5.6_P0CI03__holo_seed-382914813_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed392502037_sample2,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-392502037/NPF5.6_P0CI03__holo/seed-392502037_sample-2/NPF5.6_P0CI03__holo_seed-392502037_sample-2_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed392502037_sample4,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-392502037/NPF5.6_P0CI03__holo/seed-392502037_sample-4/NPF5.6_P0CI03__holo_seed-392502037_sample-4_model_fixed.cif
NPF5.6_P0CI03__holo_rosettafold3_seed39484804_sample0,NPF5.6_P0CI03,GA1,2,1,results/abcfold/NPF5.6_P0CI03__holo/rosettafold_NPF5.6_P0CI03__holo/rosettafold_results_seed-39484804/NPF5.6_P0CI03__holo/seed-39484804_sample-0/NPF5.6_P0CI03__holo_seed-39484804_sample-0_model_fixed.cif
